u,v
24304,23203
45896,17012
13075,6882
28972,36705
48731,21767
18031,22905
31697,49198
20382,1869
19519,22546
27591,37151
21381,48755
38949,2029
21643,39735
24886,1358
11094,32084
30966,3858
22442,41851
38162,36840
23938,21706
15619,9043
27402,13003
16449,18371
37225,24431
49081,20433
46804,48077
40868,45149
2063,22497
19734,14531
47967,37654
37157,27687
27632,34029
21980,42528
30086,31783
10021,28544
43941,48756
34605,32012
19212,15218
40739,7703
42746,1403
37075,42760
38809,38916
2207,3305
22089,49894
14476,28676
11057,41002
29347,9862
45302,10175
40360,1449
22230,10548
39122,21965
37883,6753
22149,42679
37589,9806
49242,13810
6613,7031
49725,23933
3912,21267
27385,12150
36830,31716
44116,34755
49015,47105
26906,4191
1645,42410
27577,14141
6993,18822
48398,39627
20460,47494
36044,2936
9381,25489
4899,15520
26751,42291
40522,7883
29172,10909
35814,42356
49037,1156
22406,22310
49453,8258
32621,49484
1028,6780
37599,45207
31977,32821
24074,41451
30806,45617
9373,39762
43077,20419
13427,47946
37506,13318
46900,47721
18298,10463
15540,16115
43631,25375
6331,37379
11257,41843
1784,11633
10846,33774
8258,6555
2877,28876
35656,44794
17308,14123
26263,5224
11247,94
18977,25461
12900,47123
14180,8756
19650,16919
31004,38316
16976,11199
13454,9501
11228,42099
48796,46365
24429,21822
18267,27462
9732,25220
15342,48701
45473,1488
36118,31683
11212,29644
10284,33875
41827,12818
3396,44009
723,19489
39875,20220
35815,25679
7432,46276
23925,49964
14576,25655
15497,10970
9972,19712
25172,24120
30925,49290
6217,45138
42120,21983
9107,3882
45792,11265
24558,20968
20963,39220
35031,5775
35489,43900
37859,18336
9204,40192
3358,49577
19616,34759
44984,10233
39053,13298
3755,9215
23317,37208
3668,13177
35775,13729
21309,48490
33112,6074
40802,34008
47573,29237
13796,32971
23642,29699
19802,9221
9639,38501
32731,14282
32268,17862
19192,18949
3987,27680
3782,18774
38169,37493
41432,1360
43488,6792
9981,32975
36479,14110
26114,32146
9935,14968
35716,38590
9004,49458
35316,2817
33251,32719
46442,5234
25500,5987
19738,10702
40843,5920
17963,10237
46819,2078
37924,22076
253,17082
34691,12823
20744,34750
38283,42970
16139,47285
31711,1816
17674,3559
39125,14149
7924,40115
21319,26000
24511,8408
47510,48511
10159,40744
49702,29657
48924,10794
13230,48766
28150,49473
44278,14662
27392,44262
2160,27589
46858,30387
36592,24654
29639,354
2315,17445
22072,1380
9701,24973
9355,41874
38179,13279
6184,32698
36055,20957
20913,10190
10030,37284
12726,13566
1877,41733
48815,45811
44682,25648
7136,49737
5805,12479
38064,43018
48565,43614
9626,24988
14952,46798
12490,2432
29311,5977
6658,27416
35414,16993
42909,45347
27291,9339
17770,15241
35930,31212
38179,14612
3910,23033
33191,44206
40311,36080
14304,26573
15623,36515
11257,35793
35199,2036
46710,31187
13551,6009
23563,34189
6401,17386
45483,9743
36193,5753
14153,15348
36542,46846
30414,25569
7005,11874
49506,38584
45388,27025
29588,5285
32486,7833
5625,7545
8585,46146
47709,36479
12238,21147
36298,22307
8,49171
35427,11310
2116,26021
41186,45855
23565,49548
3427,49501
15361,31036
41170,23129
38715,36284
45517,33481
28216,36820
26547,42566
29073,43020
21776,33334
38400,44415
23408,38671
10652,17653
6405,34032
4206,37586
44736,31561
25709,13887
36589,49847
12507,16374
29490,12750
14442,46008
10653,11350
21316,40643
13629,14252
37983,46417
32563,48648
4019,26567
5065,3001
4571,35373
49580,29729
42028,30643
19371,1542
33978,30652
46351,30478
31125,42701
37331,27710
35934,42346
44914,35109
32975,34532
28883,26573
12294,4195
16601,9874
30912,5626
30153,34062
38236,15318
3303,4383
47631,8683
22127,29148
43884,17953
41074,34428
30013,36491
21579,16240
5193,24743
17948,28226
8968,42191
15714,21997
36516,985
24209,31789
14437,13768
35488,39839
34543,8444
36996,9415
6446,13523
28811,9451
14658,16533
16410,49215
3331,2462
21844,45702
36921,30209
28812,5643
11160,9213
2087,2134
17327,7069
62,5228
31246,5773
18114,28848
18826,1733
4511,24987
33443,9319
674,10819
7439,34603
27686,24883
31684,16208
9009,12465
14248,37730
37618,25871
15378,14299
11487,1914
16912,14780
35730,31290
18482,18782
37811,43245
35840,26632
6198,41041
2723,46486
41683,18091
6189,13211
49486,38873
45955,31748
14611,24128
17469,16869
25445,45950
11439,8181
1071,49104
48577,1910
14116,9902
44249,40475
19832,17251
20496,29417
31717,3769
43871,36788
18273,41803
10439,15937
28096,22333
24609,41839
11550,46188
3151,14752
9229,16465
2058,42349
45190,9167
3068,13132
12316,5441
11918,9617
39126,42337
30887,17631
27374,36946
9139,28648
36973,36063
19136,7154
36228,19312
2620,19126
43635,38815
26536,458
48399,16146
312,42088
8347,14011
11456,11427
25014,37580
5912,37923
36544,36805
33919,37709
3908,14177
14380,21677
578,34501
20534,22351
28073,11107
14264,19289
28839,4108
43693,25963
5726,49340
28921,27931
16857,37568
8958,37913
3085,49747
43478,20800
48930,12919
17527,24949
28762,48211
25523,23750
24490,18423
34672,31443
49697,17579
13902,42087
47408,15514
31189,5748
3858,37163
31146,6198
27982,7490
42189,13267
16698,858
10050,26493
32168,18987
260,34397
8711,45218
1453,20207
13486,46852
38030,5435
26518,39666
20479,18233
38810,25690
25230,14859
16474,17452
32868,10345
26237,3333
47048,48363
35314,10530
14957,31805
27887,2729
28447,37034
22489,45870
21092,13693
41319,14375
11782,5642
20674,18020
39203,32624
16970,46954
37784,35425
24830,26558
23136,22606
41808,12120
44867,9776
49475,17993
24121,31911
17614,28301
48395,9868
44286,38648
37293,14994
11859,17788
22480,6678
5460,49311
29745,3523
1407,22616
19035,38852
47045,34284
35498,38789
41612,14850
47185,4749
2209,46653
43549,22395
6129,41964
19110,18841
45233,17120
28581,29923
34935,10911
25627,31847
18706,32797
13616,31140
8192,39506
9868,45528
42514,20489
9834,30638
22436,44032
40915,31151
23333,11060
22982,43243
109,26052
27564,34787
18344,26890
28079,41172
25118,45059
9376,4599
34534,531
27450,47743
30676,10073
32969,35633
30541,36496
35368,48550
45269,6325
16796,26716
40669,13923
41544,22710
47911,95
16087,35585
6758,30448
5495,35248
47471,7057
31638,31803
13384,16608
40916,21358
5147,23830
45514,36726
6013,46228
35160,44400
31522,5892
1824,16727
11988,8664
32496,11967
3058,21065
37977,12945
35766,10216
9733,6726
21041,29607
5346,4547
10334,9587
6096,47511
20399,18402
6341,26070
37208,28914
47731,35590
24004,8299
47779,26283
18733,16990
1822,48670
46676,42601
28784,16031
32959,14151
34010,27284
15637,6251
15325,1401
10484,42189
13403,3438
43352,42269
46837,45900
48415,49029
38605,6057
42543,10513
43302,4439
737,16852
35858,6305
2002,45591
8330,371
12721,48587
29489,30754
31030,48247
919,13874
28517,17634
4075,29533
49716,34268
5285,45795
23087,36071
16193,28396
8560,7584
45428,34227
16761,19706
48015,43011
45023,38440
31292,626
7382,14248
21199,15849
14045,20882
34305,47334
15050,11871
44539,11785
43705,6647
21736,23378
26407,24483
29014,31994
49088,24673
30108,30961
2033,15563
4944,37584
3634,9858
9409,7248
20320,34099
32294,43411
39793,2400
39533,49623
17095,1282
14088,30668
46584,7865
11350,46600
5778,4257
21599,16666
3750,28920
20758,20739
37050,49107
17174,37416
37826,41534
43366,47557
34622,1941
22571,32988
32622,35548
24282,2959
1814,47122
44945,44499
42108,43686
43470,28028
15673,3797
47840,44964
32162,35556
38536,26586
31336,6912
8698,28323
8149,31300
23718,1090
25717,34484
4129,26139
6657,13433
15415,47901
47588,8130
15395,9819
37713,16695
11346,32678
25915,22812
39116,44465
15133,46803
15615,34349
9646,24701
10427,49474
10474,5498
20498,48947
14265,28522
12880,28161
38959,5562
36721,39905
15712,48402
22887,19724
11668,9132
28977,23165
1369,37717
46610,18570
35742,31325
13555,17130
18475,36937
33929,26363
640,20297
43110,43328
48905,2648
9265,28886
36914,18613
19650,30147
22122,15083
46404,48376
29956,35397
29699,15274
9246,43313
14318,28199
45769,24349
2821,9856
1188,13397
37916,40877
39882,11143
35805,1909
8090,920
5873,18158
26939,9829
35001,47665
49963,46753
44431,1589
10655,28144
37456,38039
36566,35130
12163,26547
48230,35288
2375,24476
19888,34410
42069,29968
35521,35171
4873,39785
9093,20099
41423,25298
31819,40203
43274,16328
3954,15731
37526,12434
38724,21467
36079,9437
9437,29730
49693,35797
4929,29510
34756,13986
19375,10388
29545,42285
31643,2702
35542,42303
2560,45818
49982,47485
49963,24321
9473,5870
29375,14213
22342,12586
43785,41515
15131,27455
2462,46533
29733,21098
15607,31582
1626,39109
37893,27546
23147,30202
19973,29894
32549,21236
21411,8398
30037,31617
15724,9458
29761,19480
28462,12102
1204,12008
20661,14379
39852,46557
28785,25602
22201,9130
46344,7327
19285,49791
39005,21549
29456,32432
9175,27958
36680,43947
17654,18869
48965,655
19618,26809
28380,9052
37160,19176
565,27713
41324,34456
6454,47059
42641,9855
35864,41147
7103,24384
23123,28218
27181,8296
15880,24582
21215,3639
8818,10134
32929,19841
22273,23322
36320,3539
8860,28496
32370,4425
40409,22277
44460,33748
14252,11775
42169,46895
8217,25558
14127,40351
44493,24657
11620,15613
42601,8821
43091,6906
12638,12422
18288,41056
38213,12815
19937,26934
27650,40597
43960,2463
46853,15413
9409,41861
1271,38013
22797,33072
49463,8713
43983,21578
12115,43219
13366,6074
6506,28859
36543,48788
18221,14212
6070,41246
13956,23680
3786,11330
12480,7783
15241,48835
21561,20960
48162,22981
21818,23651
32220,38
14227,27126
42774,15382
24092,44572
4817,24069
9200,26860
29097,45793
20764,13737
36445,46922
29173,45245
2735,36185
31431,1318
46520,46843
27746,9198
13051,27424
42510,7308
44523,15567
49369,42792
26475,46040
37098,38273
34414,1605
30102,25632
37332,38637
21605,18941
9254,47571
45768,14741
11275,7942
6889,25319
16762,28321
10960,3019
19572,21580
23596,27029
15226,40122
5076,36356
35531,34246
8524,32599
48078,1492
46578,19002
33018,33939
3714,35345
42096,5717
33166,34157
38460,48678
18759,21968
25426,18407
13427,15544
1331,26740
9935,658
1457,30526
35265,2534
8141,26237
18508,26702
20383,34152
35500,36057
27166,10794
11335,8222
28072,32366
42541,32467
26895,25864
27213,4307
42916,4856
32643,49819
19752,25797
59,7832
31574,10660
30727,12985
13426,39685
8723,25662
26468,730
16570,42656
48164,24720
12486,35967
12833,43258
35100,30441
9625,46560
29390,16376
37716,47249
37223,44504
21198,38327
22473,40466
2867,45499
42724,46632
41583,41505
14228,16510
32600,24905
38589,48811
19062,39789
34449,23079
21138,19347
12564,8168
46609,2191
24071,8453
33054,40134
13029,45096
4301,27714
1507,15373
10423,29817
482,36993
5668,46612
8946,6777
27900,4125
25572,20894
2074,39617
49358,46728
44535,13175
5176,49731
6339,24284
3979,7719
1623,7731
26490,45994
1672,799
45513,11504
21990,28677
24454,33809
48007,4054
14636,30669
1092,11882
29970,8169
6788,47937
44323,24182
19030,42462
49615,5320
10867,11641
30130,31040
39012,20917
6567,45859
26135,24780
38193,35292
4449,28435
17302,24520
11105,9396
36082,3314
2849,37994
6795,43695
13964,30935
4550,17460
45107,15841
49922,9475
2066,20634
49659,9379
17326,43325
13040,3301
44079,26439
48724,12141
25697,24118
5740,4851
41787,19998
48455,483
35771,42843
39542,5685
7089,13239
40208,14288
10206,24619
48191,8419
41629,30297
39104,47240
28577,6031
9859,39581
41624,10005
41420,39410
35491,26389
31483,967
9777,13479
30352,39914
27964,37090
23114,29393
29673,46013
9898,14348
31673,30675
28709,16372
25360,18217
20647,21180
24823,13519
19945,23296
33511,24182
38542,40732
33745,20706
46940,18154
10683,23373
6341,39479
6009,3241
1984,46500
818,26341
7172,20802
9928,6953
30470,8785
32165,28663
23837,9263
2718,11339
12701,49873
40638,36064
16090,724
48225,37321
20150,25986
27662,3583
34650,35101
16069,6296
20320,25122
15060,3310
34423,9380
21642,2410
26847,12908
9781,24810
26544,36205
29019,12238
20680,12837
11721,40696
4435,35001
22112,5095
28141,48308
36092,46574
44907,47734
9618,38538
22648,36319
9898,1086
19284,46878
8740,21147
279,20244
45489,37242
3954,24685
45548,9084
1553,625
26551,36829
3952,22486
35897,34156
38427,16265
16092,497
32448,22725
42351,40614
1803,45581
31690,7405
37347,18697
40590,6628
24517,18187
23607,858
38261,12187
4526,27391
48454,6989
15100,5901
46977,10648
36179,15288
39691,47386
24926,4281
24243,30331
48392,9278
12530,16645
38776,6808
24140,37494
19424,18058
12131,31287
37116,32560
25210,20480
48676,45485
33824,10634
40974,5330
11643,47584
3309,44681
20108,34100
43340,8167
3192,42559
6534,27369
44377,37674
1244,9596
4192,38939
11626,21047
16010,37150
36815,34644
23833,12704
28369,15397
28151,18539
1704,39933
965,41429
18143,41550
49439,9252
3529,38089
15767,15550
33278,4129
2478,27516
44410,43686
16436,13381
17618,46777
45921,32121
49344,19240
40506,14268
28902,4921
24140,48726
19305,3743
4178,29446
8215,44923
9431,13775
39877,35633
4582,33268
43274,28158
450,32736
41421,32192
9136,15487
47127,27006
11402,17206
35591,33714
28694,1605
43919,9517
17302,6424
34503,30822
24569,13115
46501,45869
12588,41853
2791,4037
5017,9186
31505,3087
34832,13954
36307,9288
6151,30325
29683,23970
34109,10814
643,4414
46532,49488
32523,12
46082,33700
4254,16844
7658,48342
44934,33669
43130,45708
47901,36918
35757,16329
1797,18430
3760,41954
26356,4988
2476,32088
40516,2175
7531,49664
9566,21644
47911,48817
48679,39524
1607,12554
23357,29322
11712,37832
44930,48728
17780,48872
45474,24388
3298,1370
29145,32303
39956,24466
49958,16410
36057,36791
30363,476
40141,15758
840,33961
34524,43174
16536,9125
27968,45580
25805,29276
25757,27406
2839,35337
47452,36903
3575,35237
38621,31183
5348,37781
10674,47334
31576,4069
6561,34344
229,20592
25291,42463
15014,44612
27560,41887
2622,22677
21167,12786
18876,12786
19556,21086
12764,12167
38502,29630
23682,6970
104,44964
44170,36592
9614,47807
9599,32253
10692,20690
45161,40744
47701,5245
17332,28334
2441,45569
7030,37226
42760,5121
47519,35209
32083,15728
21400,44816
1416,1860
40338,44177
4826,2004
16269,35056
40852,23915
35548,14686
7294,43547
40636,37199
16664,47321
45970,21856
13709,5614
35148,48845
20876,45998
24945,14921
4007,43408
36171,34023
6848,41984
47021,1298
33792,9027
48149,42689
26992,43555
47669,28760
15915,19332
19582,39749
33287,16046
39500,46012
44418,32308
49217,20963
32865,49424
41833,14891
5452,32356
44563,25808
19155,19045
26412,27189
47810,37726
31045,39008
48492,9359
9502,19260
47548,9500
20005,22773
39073,46771
30262,48764
15017,16185
9738,452
17893,6309
40759,36324
2002,38518
14435,36175
18974,24705
41931,29564
31859,16270
18543,40565
38313,31674
31838,14591
25627,18646
45363,26333
26616,41838
19113,3973
34024,1721
28109,9686
60,49618
42354,10976
40380,5712
20508,11198
6803,38733
45167,28718
17797,15759
32793,22696
10016,46465
14515,522
12124,10935
31210,48990
16959,20357
12900,22509
30283,48886
15300,17337
30276,9138
41208,2691
28672,13043
32655,45688
23106,38181
19975,37892
24239,21951
9415,29581
8861,14160
787,24674
34903,33654
15866,8726
28918,35721
37071,21269
14669,11621
23357,15103
26683,4675
42283,12260
5056,12298
29225,39289
21574,43628
40754,46106
22140,32842
6497,22086
32069,17114
22032,44615
48401,2363
24924,6189
9965,34248
43968,38752
2239,19986
10974,4255
47827,28182
3307,31993
20223,11539
48316,15447
39523,33574
45060,40744
33402,47102
29095,15840
23301,6350
12078,35887
27577,33483
20324,27692
19204,38037
24359,13045
11884,29202
30796,20614
21163,26970
14235,16690
42377,10043
4988,36807
40874,13977
42368,17582
37839,14876
35135,30268
38312,29703
45269,46629
7999,31986
185,7109
38906,44586
8055,47552
23875,23495
218,6344
19861,21765
1024,12646
17917,29745
27560,36737
8367,42322
32741,14791
43245,49851
18880,43685
9230,29850
8292,42730
45286,19030
3304,13546
7256,43413
28278,16902
873,19207
42809,19897
10534,28236
6835,39313
38776,46246
6014,11334
1635,10657
36278,21103
37454,23546
32370,4630
22749,7887
18418,8068
37902,23222
35834,13827
14915,46281
7761,37460
2875,26164
21420,1453
34455,33189
15816,14342
32652,24947
16642,9161
10064,22746
782,13142
23472,9188
48948,14707
34712,27970
44308,5871
17107,31482
11029,16280
25458,6808
5315,4093
15501,47248
24572,33865
42984,40622
29084,45071
47598,18614
15838,14901
5332,49291
14724,10152
14423,31055
36743,44189
28756,43557
19742,8203
26953,48715
43800,33870
4387,33943
4156,38877
17003,13710
18530,13334
47747,43361
4518,40430
8294,11770
10960,39434
20569,13650
40720,5825
5683,9332
10466,11131
20036,9515
30086,48019
16134,17077
18066,2827
30717,46418
12705,23280
41335,10039
42484,4691
22692,10500
18088,26262
17335,1427
14579,20866
48896,47118
42142,30730
5446,15369
17923,40032
18742,28938
1962,30967
5105,43801
25398,27737
30591,2412
6772,26671
30481,15225
2225,38056
28656,34908
2001,18421
34742,15985
43121,49336
6521,15010
32942,35874
35906,31965
26246,7999
42834,23270
45833,46069
31611,26023
47085,34012
10842,23180
20104,7455
44287,36456
21237,15328
38470,15602
35647,36807
25392,40378
13148,26862
37915,32492
15767,7741
38564,43467
36430,14295
35920,17458
13891,30850
7727,11412
7713,23744
45481,24010
2169,30930
6992,5199
6659,38494
22222,42859
12150,45219
27427,24599
45874,20802
15141,9039
48772,28683
33444,45507
7747,1569
23050,46427
29884,31562
4666,44334
2694,9825
18750,30942
28753,36448
10764,11516
28971,43944
21495,30172
39952,2012
7897,35843
33477,4093
24525,3399
13462,27187
25136,15994
21885,22601
27878,39025
24894,47491
44700,34791
39101,18687
21509,49920
49765,46105
41641,41645
41344,21656
5620,41047
45818,43030
2217,31245
12037,39199
11881,21119
44947,4875
33822,30264
39161,13678
7359,47129
13209,30479
4753,46917
35363,17023
24603,3520
44344,26077
1820,49626
37156,32620
38546,7718
11786,22731
16331,6630
28979,2835
18727,47029
39796,26925
21618,5911
43186,73
41825,44690
47225,10230
36804,3712
19827,34363
34160,12643
2941,14301
1289,35741
10840,30332
44021,38727
22696,31252
48178,30043
12889,17004
28648,13405
37454,29797
23813,14651
11732,22889
48173,36110
21288,3905
40172,40152
24341,47666
15509,38345
28874,39373
24257,20246
38918,37586
39720,27105
38568,43308
26157,16868
1036,12699
10885,38421
16549,29900
32397,16256
40742,9271
4526,24383
46682,33067
43955,14670
19917,13124
28656,4832
3017,22575
44826,2064
15614,5129
12271,42348
31170,40992
2442,25588
24569,44077
14527,19098
12604,41793
42298,45519
29556,43884
