u,v
2333,3392
4435,2551
4335,3063
1346,1311
4117,923
3319,2262
3515,934
191,1272
4952,2328
4473,4247
3941,3062
3559,744
2823,671
1466,267
1277,1545
235,4501
1833,2519
2002,4261
944,634
1239,3009
4031,4871
1966,3389
4157,1873
3344,3435
320,3844
568,175
3971,2159
3581,2637
688,4771
3888,3615
3489,4369
974,1360
3737,221
3401,2973
2078,1799
327,2298
2426,3756
4700,1397
914,975
378,4515
4096,245
1406,4600
3718,857
611,1292
885,1369
3380,3880
1795,376
3358,2305
1164,2488
1242,3488
3899,139
3075,4057
1493,1638
4086,3550
2425,2394
1765,884
3629,3122
3046,4936
3484,449
4593,2174
3784,2580
1520,1173
2609,1344
1981,2480
931,196
4561,845
744,1377
253,3371
1675,3495
2955,4394
4078,3729
3978,4187
766,2738
1329,3803
3740,160
2224,1647
2756,1050
195,734
672,3340
1980,3647
3046,1206
1506,4102
545,862
4726,3579
3544,4806
1024,3321
2130,3768
1104,1980
4145,1543
3931,4364
4317,949
1419,4466
3631,3335
202,4527
3029,2593
1596,972
2370,4660
1575,2454
3454,3833
523,2787
697,1339
4272,3432
874,315
4667,2374
1147,2534
3941,4161
1682,4300
915,4405
2455,4812
2436,4587
4225,2228
4761,2673
4986,2563
216,4110
1695,4330
1651,1498
4978,1561
2934,1395
2711,752
527,1642
4600,3602
2844,4042
3464,1814
160,4325
3390,976
1738,4878
2898,4193
3139,820
2193,893
2418,290
3592,567
225,1232
4106,2971
4543,4155
1145,4469
949,1847
3606,1433
2831,4329
4170,858
3510,4920
1889,2860
1668,4199
680,2446
1729,4377
4188,1176
1886,2257
4884,3120
3043,1236
2481,1226
740,2322
3123,742
2742,4513
905,2761
4161,2355
2093,3841
1740,392
3093,3377
534,4627
4371,4881
374,231
257,2167
4862,76
1821,3061
2867,3898
937,3777
1198,654
2010,1349
119,2797
3264,2841
3252,4311
4616,663
1914,938
1965,1153
2447,1756
2107,3972
2401,2753
201,2830
2235,1286
2331,326
4268,270
4481,1023
2373,2167
2799,2413
1700,117
2527,4455
1764,1865
3023,4906
4170,1468
3183,3378
1504,4388
3616,4611
1822,4229
4295,869
2189,442
365,849
2080,4858
1456,459
3012,4509
3055,2134
3910,3221
960,2169
38,4735
1304,2123
4794,4189
418,568
3612,1740
410,297
2508,4304
1106,1949
2674,197
100,2346
1987,595
3161,1926
1497,1926
3451,2208
1239,1915
2515,2155
1040,3736
1322,3394
3051,819
898,3381
29,686
1273,3197
1481,3587
136,312
2953,3681
2283,4156
156,993
2656,4970
883,1898
2960,395
4951,4004
3599,4522
3276,2746
2465,3288
4160,1966
4717,4263
2565,3863
4459,1710
3047,4677
2471,4317
632,2438
3730,1540
2922,4258
937,3407
1831,3017
264,2883
83,3173
683,513
4142,3313
729,3959
314,4873
3975,2133
4240,1968
4912,2498
1188,2017
3428,1736
1659,1865
134,103
1849,2386
4000,953
1892,1819
210,1709
4288,2274
2375,1656
3876,2827
3846,3820
4490,580
3205,1517
4757,3559
1179,3053
2472,1396
2157,4162
2834,4985
266,4789
1599,1020
395,4973
30,3543
3820,3768
4204,2476
3416,4303
2187,4949
1979,4332
933,4378
3845,3844
1329,1064
4124,1505
335,503
3040,2045
1741,4496
3149,4229
1401,3244
1058,3931
11,16
335,895
1235,4948
278,3059
4455,2964
2146,2043
3930,1096
82,3383
2655,2208
1524,2574
3678,872
2746,4049
376,4910
4358,1784
2213,2593
93,172
3979,2770
3275,3277
4623,2442
1656,1980
316,2355
2688,1607
2753,1458
2602,4199
3976,4083
3654,1519
1203,1309
3908,4860
960,2441
1516,3168
2255,4305
3980,3615
435,2814
2219,4956
4968,1847
1338,3501
2035,2294
3155,507
4036,745
3118,1457
2368,4519
1118,4743
2176,1941
3876,83
4470,3898
3429,846
2197,3450
3915,2300
4002,2133
923,3771
282,2801
669,698
4785,3609
1609,3978
4129,4790
1594,2359
3368,3657
2241,462
1581,2946
321,1005
2900,4643
314,4482
1454,3724
774,3724
3663,3622
2522,3027
2010,2910
573,3620
1050,3881
1093,231
2008,509
563,3995
1627,3675
2093,276
1634,110
3935,1019
1291,728
231,2502
4821,4044
4620,1312
4618,2964
4303,2439
1124,4746
663,285
982,273
375,4427
4465,1256
3575,2347
4599,4333
4867,1386
2889,1077
2599,3016
3186,2745
4865,497
487,1146
192,3615
2547,4887
1193,2776
3812,3347
212,510
3129,3847
1609,2722
4466,1914
3543,1523
4808,3776
2655,3393
2555,4873
4140,1501
2804,980
3025,1988
2074,2653
4821,4972
3353,2808
875,3724
4243,4624
1098,4631
2326,1654
1940,3858
4029,886
1425,1966
333,1832
1625,4113
390,166
1020,1908
4366,2115
1671,2530
3423,902
2624,4761
4866,949
4995,3563
3248,511
994,3986
4668,595
519,1188
477,3119
3710,4507
2931,1386
2126,998
874,2502
734,3596
2459,3537
4714,3701
3590,3167
3338,482
4094,3077
3554,3008
901,4074
1181,927
1215,2727
3794,809
4397,1073
3440,50
1195,2062
153,1192
2228,2206
480,3215
3521,4390
1505,471
197,3800
4706,32
4114,3755
3465,4185
838,1866
4759,3034
2165,689
597,3032
661,1350
366,4876
3847,2526
4882,467
3749,3877
2120,1647
4064,3648
3806,315
2193,320
1099,321
78,1846
4157,3123
3728,148
4548,2009
2721,2888
2664,4910
1677,4190
1893,4999
1883,793
4287,4004
4582,1132
572,3921
1162,1725
84,4678
853,4318
3196,4165
4809,1148
4885,1585
4759,578
4626,4995
1263,4785
2760,1557
2371,3977
1700,3084
4820,1645
2136,2227
1209,4579
2934,4077
1988,866
1407,3224
4412,4174
3516,2247
467,384
670,2637
2958,2220
1554,2291
2463,2864
2845,4352
608,2577
613,3552
1797,1447
4130,2038
3777,3816
668,3901
1339,760
2457,4278
4478,639
2022,2789
3015,2850
1835,3672
732,4010
4064,2441
641,4593
2614,1344
2363,504
3188,2023
304,3053
2079,1436
1192,3733
1991,2157
368,2888
1588,189
4234,446
4288,1358
458,2966
70,1135
447,1592
2427,2199
339,1872
4589,4908
2625,4016
3382,2950
587,2138
1500,1339
3634,677
2201,3374
4782,2472
4707,1585
1102,4071
1748,1875
1351,2706
859,2933
994,3879
1066,3328
3626,1451
2432,3960
4335,1158
2260,946
90,2270
4196,125
783,1033
4095,2902
1456,4274
564,1012
2273,3160
842,4639
3357,305
4090,4013
590,2621
168,3207
3359,3245
1760,3997
1082,4454
3135,2731
2302,2087
931,4472
848,306
1175,461
4422,1154
772,4787
1374,3218
3457,845
4117,3820
3763,4308
385,1310
2007,1971
1867,276
1890,4949
1938,3975
4723,3257
3582,3116
70,4605
4981,1289
1373,3150
706,286
3388,2367
2044,1434
549,101
1935,2740
1934,3301
1826,1639
593,1608
2888,3521
3112,489
344,1578
4521,2000
3520,2034
446,4374
3545,916
2261,1460
3433,1163
469,4621
4791,179
379,284
2919,296
1020,454
1226,2812
2423,2242
4475,1715
3386,2057
1128,2437
1123,1825
3662,3038
3629,2133
2173,3569
1148,3296
242,3611
2247,3191
3849,4269
2897,3445
3921,1383
293,51
1920,3254
2881,2050
3081,4567
4317,1243
130,4207
3983,2166
334,1572
4629,4744
4431,98
4465,4237
3291,603
3982,130
971,3638
809,75
1149,2239
2496,3913
173,727
3824,241
878,2776
497,3331
4005,1976
3733,352
1677,474
1066,976
1013,4008
3682,4928
4704,1236
262,4756
24,4921
575,3900
3931,1788
1353,96
4256,289
504,4097
2084,504
1641,4199
2763,1406
2801,1330
2612,2421
1333,2248
3213,4471
932,35
1116,4604
727,2451
2508,66
2066,1836
3860,247
1092,240
1202,670
4757,2409
4536,3935
4807,3178
4279,713
2199,2031
1214,4648
518,977
971,1610
1706,2390
4231,2601
2925,3407
4937,3591
3918,3625
1114,2367
522,586
3422,2844
1653,932
3567,1361
3138,2381
2978,3722
1403,4874
726,4501
1970,303
1166,2983
687,4322
622,519
1126,3279
4208,671
253,3557
568,1697
1952,4907
4034,1611
1839,921
1998,3743
3733,4554
488,2671
534,1458
4437,460
966,2868
4812,2025
627,243
4335,2889
4239,1384
3102,4880
3626,185
2208,2292
3990,2581
748,480
1515,2042
127,2893
2558,3958
943,3160
275,1803
902,377
1489,363
1677,4650
4991,190
4864,2948
1071,2922
4772,1238
1145,2486
4232,1865
3581,170
1198,3253
2209,2990
4749,1425
1277,1287
4129,2019
326,3743
2410,2661
4882,4865
1644,2339
4247,2819
279,2280
919,3932
58,1309
1751,4991
4136,409
1075,3184
4694,597
1552,1509
2456,1748
1148,2632
3491,1579
4376,500
3720,2424
3560,220
841,3949
866,2865
4379,4441
2687,269
117,3450
2681,1940
2590,817
4004,1804
4684,2397
456,1111
2384,1158
2392,2338
4568,3892
3611,1811
157,1283
4802,459
4662,2653
3326,1475
3323,1618
4895,4559
3915,4331
4689,1918
225,2656
780,2470
1476,3745
4681,3328
171,3466
2748,2429
71,2872
3496,3505
4189,2299
4850,3105
3518,196
4522,1848
4660,162
88,3019
1515,627
3328,1170
1676,4134
4775,822
2837,1490
4611,1056
652,2005
2313,1785
1012,2965
3755,197
4996,4579
4216,1793
2427,4095
4446,4108
395,4329
4121,2064
4830,68
1767,1505
4959,736
24,1618
3887,937
333,2879
3764,3938
167,2164
487,87
3434,1410
2546,1881
2135,3741
3316,4074
289,786
3580,4885
906,650
1763,1006
1865,1944
1990,299
3424,2269
4957,4133
1114,3255
4321,2634
1102,1915
2267,4560
1455,2540
399,1740
4480,1693
1888,3599
3347,1340
2154,4890
1488,4207
1200,2469
1211,736
4097,2384
2920,4198
2045,1243
1068,4353
92,2759
861,2768
4483,3189
1290,4500
1067,3631
750,3875
829,3353
2050,80
3952,143
748,1176
4521,4958
2477,1163
4426,871
3176,148
1848,3234
123,4242
476,2301
2523,1062
1501,1048
820,3062
518,1755
4370,2252
2401,4512
575,2643
4162,978
4779,3463
3783,2654
2604,589
3483,2545
810,3155
4127,4757
4831,604
3016,2042
4032,2209
2348,4192
2610,3935
2920,3470
4834,959
4346,1082
2113,4993
396,4639
3741,960
3815,2521
2050,96
4301,496
604,280
4953,3810
1382,1389
3567,1445
1287,3306
2977,744
310,3804
2760,3948
1689,989
2295,2628
4580,4612
283,1548
875,4366
3936,4245
2611,1311
3636,1727
720,2436
1081,3186
1444,360
4238,1342
1301,2630
3269,3109
3107,3787
4565,574
4322,2265
2201,582
376,4585
150,4043
4698,1659
2057,4156
3510,1158
4830,2827
3467,1343
4328,4856
3339,1355
4516,604
1426,1574
3332,3888
4258,372
1640,334
3039,4766
3574,4176
860,3507
1651,2625
1878,1738
149,883
3955,4922
875,327
2023,4894
2898,3726
1107,1780
815,3059
964,107
4303,283
2680,3890
1528,2093
1219,1483
1405,672
4646,4363
4253,2087
4301,918
3111,495
146,4969
4728,346
642,1801
1162,936
142,93
4055,3537
518,3457
1363,2907
1497,2550
1544,1604
4976,3718
974,548
3747,2751
4614,3484
140,4419
4999,622
3045,4765
4640,528
597,3888
3245,915
3053,4255
1173,3078
2378,84
2957,1900
889,3404
3960,3626
3933,1371
3720,4367
2558,4505
2487,4644
867,488
4269,4776
3591,1494
2471,3993
3320,1278
4960,4821
4436,406
859,2145
4725,100
264,2141
1239,4825
3398,629
3786,1670
2266,4932
3011,1608
276,428
4715,144
1926,3249
4296,3284
3478,4671
4848,2032
2458,3341
666,1225
4221,1856
1713,1696
342,732
3596,2421
1607,2474
2033,270
4768,3155
1467,1494
829,4849
1752,2449
2706,3688
2988,1756
449,1610
1691,4598
4883,2273
2914,1277
2141,581
1514,842
4263,4868
4767,3341
1343,4356
4554,4208
4869,1965
4118,1324
2593,2952
2033,1875
3309,2989
1299,46
1765,819
1957,1946
2691,3091
4615,679
4285,3976
321,1348
3668,3276
4843,571
118,3096
960,2356
3599,4109
4814,296
4147,1137
2602,4516
2219,1485
1843,4513
2290,2999
501,213
3428,4465
3077,4233
3532,4232
660,1923
149,2694
3611,4834
1307,539
399,2805
1599,1852
1967,1076
2293,1685
3021,743
2507,1017
2131,956
377,3939
654,434
1772,385
909,3512
1695,988
2328,39
4067,4730
3492,2659
4456,337
4266,1268
3263,4207
2413,2160
1245,2008
1341,1533
4684,1716
4098,4626
3796,2392
434,4835
1157,4173
2330,3371
3460,3912
875,2748
531,1099
2292,1799
170,2218
2576,4970
843,2946
3601,1097
2209,4768
196,333
327,4800
2659,307
4414,4331
2032,548
2460,3661
4560,2455
1188,4320
3676,215
2020,3846
3006,1529
2471,2098
4841,359
1703,1146
1138,4634
384,1691
4573,1026
2009,3855
1835,4277
2434,3548
4350,4786
508,1095
1247,2491
3643,2808
3058,4286
2239,2025
3617,1482
1401,3641
55,3587
3074,3100
3633,269
304,766
2952,1207
716,880
3511,1564
892,4848
440,2053
4310,4443
797,1003
768,741
1179,2080
4537,2523
3522,812
4233,4790
413,4680
1339,3988
1355,3986
4237,192
1501,3308
1318,1080
2669,4782
136,1892
4982,2562
4713,668
2057,4637
1732,4841
41,1676
3242,2710
2131,3091
2618,2916
786,2810
4683,4119
1350,3921
3878,1650
4853,1238
1059,177
4569,812
3168,1005
1153,3071
2643,3647
734,3903
2894,1093
2970,3712
3168,187
1050,3001
650,591
4325,1385
2627,2560
979,4790
4347,1763
4963,1148
3639,4637
4210,4237
2299,1650
130,294
4835,4825
3932,3917
2220,2071
1315,52
3018,1283
3391,3136
3554,1352
4388,63
4951,1628
1422,3315
3315,4131
4431,4371
3011,4291
831,4530
1262,4975
2117,2327
1843,3831
1568,3020
1537,3988
478,4066
2854,2868
1993,2997
1661,1625
4262,1970
3837,1626
738,4354
499,2858
4375,2625
1562,4393
4959,3362
1459,4636
866,2150
2059,2124
1930,3575
3269,2378
2825,486
4246,3453
2326,624
3977,358
1183,2125
43,4283
4749,398
3829,277
252,752
4370,3690
2294,1079
4502,2841
3211,2666
417,4013
943,3763
2941,4815
821,3160
1924,2470
209,4163
2729,3544
1673,2153
4048,380
937,1816
2290,2458
1146,2254
1829,643
1264,1904
1100,3215
1686,1579
2777,1979
2621,2117
4362,3689
1913,1475
4408,2067
2313,3048
2938,4198
1410,1775
3574,1955
25,73
1897,3306
516,2729
2625,4836
4033,3115
1269,641
2547,3087
2053,1743
568,2140
1743,719
2549,2066
362,2060
2314,366
4845,3365
1737,4598
3081,3364
4334,580
4360,2098
1234,3930
1615,4180
2448,2751
1005,526
2845,3334
713,2204
2080,4130
4793,1418
4246,897
2286,1211
528,2494
1910,1464
3486,3212
2912,4780
4,169
4389,1362
2172,4135
1872,2744
2214,1399
1763,3998
2307,3305
1519,4160
930,2331
4222,3554
3677,3137
113,3122
1080,2524
1963,751
4852,1345
4996,1689
468,1417
3244,4254
3450,2958
1533,3322
4557,1462
957,1960
4255,61
3834,3416
381,769
4232,2991
4890,4559
4968,3880
3778,1769
2364,724
1738,134
1036,3445
2295,3765
2127,1572
4928,3886
53,1485
2369,1504
1832,150
69,868
3663,475
1664,579
2190,2652
793,238
701,817
711,3644
1338,1015
1156,4721
4476,2082
3498,1782
1387,4324
4214,2849
2254,4490
248,4092
3233,607
3676,3097
4970,2623
4279,1781
681,4520
2618,1717
4426,4326
4882,447
1263,4588
2393,3976
696,3801
3765,1544
4342,132
2002,68
3215,3459
1783,239
4716,4980
557,3038
3292,4351
2999,3612
1615,803
3459,490
156,1127
2829,259
3781,2114
3004,3867
368,1486
478,4484
1272,830
2573,683
3206,4687
2078,4378
1370,3000
3284,1412
1041,4446
4216,1098
1267,978
1361,110
137,1153
4807,2845
1326,2217
1625,3473
3222,3194
1131,2235
2073,2834
4554,3027
810,1731
2934,3731
4827,1135
755,764
237,2213
3858,1263
1913,4378
4901,1609
1740,2204
2336,1887
2116,3136
2144,3627
448,515
1830,700
3915,958
476,422
347,1154
1598,398
977,4680
187,4428
4606,4201
552,1985
697,3791
3254,4691
1653,3754
836,2403
2706,1253
1221,1132
2616,4598
3732,3983
216,4493
967,2250
3690,4387
4520,1179
3559,1558
1826,3655
2831,1790
2206,1396
4228,128
806,1868
501,884
2969,4972
3596,226
1819,1465
3539,4149
3465,1938
1059,3363
4575,2500
1983,1033
3800,98
3791,3993
1684,330
3127,1257
1162,990
1676,732
2372,1969
1531,636
4701,2470
1074,1601
4905,2552
3703,1489
3237,4479
2032,4199
3551,2944
143,4213
2850,4078
2319,1350
1151,3833
1756,2588
859,171
3089,1149
2122,4693
2852,0
3297,598
4596,3915
4063,2923
4300,2490
250,4523
1292,4181
369,243
3457,1573
1420,1673
3414,180
1082,4736
1672,2991
653,4719
2436,330
4939,3130
4095,305
4578,536
672,226
338,4422
2825,2048
647,618
525,3018
3303,1219
762,4823
1690,737
4752,2797
3171,1977
1040,953
3456,3661
1981,4818
1642,1651
916,1049
4715,2797
3542,2159
2253,3021
2575,4816
56,505
1596,471
4923,394
4163,4249
3835,3282
4561,3850
3489,1867
1796,279
558,2778
196,4329
4077,4350
3200,3361
2353,3567
1334,226
602,1026
295,3150
2455,781
4487,2910
578,4117
727,1233
4785,3398
1360,1364
4801,3423
2793,826
1367,3496
1233,2287
2586,2236
294,1746
1277,3876
3161,4974
4529,4474
4406,2349
3569,16
2787,449
2369,3097
3873,4853
1185,2062
1131,478
3186,3094
2957,500
2579,831
4607,4536
3016,1894
555,4588
1519,2994
2044,1917
979,1935
1458,1358
1532,775
4684,499
2874,2838
1986,3136
3797,2761
99,1153
4716,2603
2411,3734
1966,3543
2090,1478
4373,3091
1146,1745
3979,1447
519,1634
3970,1162
395,1595
212,2679
4256,3896
501,2168
2625,3076
4348,775
1039,2665
1394,4512
2957,4416
1378,4046
3161,4450
2886,1001
492,4254
3262,2210
4012,3187
1848,4261
1147,803
1661,687
1339,3972
1762,3726
639,2867
906,4815
1058,960
4835,3125
3955,538
3300,446
997,3421
2120,2251
742,3056
3783,4099
776,1765
2110,4013
4376,4838
4727,2177
3082,3833
3059,1683
4311,920
1459,3717
4855,1106
809,239
4569,3992
647,1954
1960,2874
1794,3892
1373,971
1798,1526
2551,2358
1515,154
2770,1410
4762,110
726,1576
3967,4265
1051,3371
4387,1462
1846,3365
4694,2740
508,1367
2583,2091
3200,1954
4158,3994
570,3785
1416,167
2079,35
4026,3858
3266,616
1477,1448
1592,1151
2761,544
809,4617
4394,3838
2598,858
2468,2108
125,3984
4431,4254
1676,4149
1877,979
2723,3176
3194,3151
3302,3488
1604,1937
2815,1720
1423,3311
2644,765
2520,3976
458,3613
496,684
3198,2870
1237,1617
3173,4638
1234,1979
3888,1785
3306,2751
4324,1374
4786,1307
3914,4280
1379,4847
1083,2808
3403,4817
4956,3006
535,3316
2737,3093
2669,4471
860,3367
850,232
4474,672
3839,3879
3850,4464
501,542
3906,4413
664,1583
126,4124
884,3222
3467,1729
112,4390
2740,4797
2339,4702
4153,3737
4389,4856
1726,2840
1384,3431
3782,3198
3788,2993
4546,2848
1992,1147
897,3723
4210,635
2064,4430
4790,2903
4013,4624
215,4719
1231,2061
3360,4764
1283,4935
647,2713
17,1998
3451,4098
2910,3895
1946,2799
2747,1601
4681,1278
575,3209
1461,4466
2319,894
4210,705
4725,3170
4865,4464
3697,1527
1571,4691
2131,2921
666,332
3050,4614
2634,2496
2455,2768
4890,130
4164,1542
1167,3602
3128,4845
897,1643
2243,4206
2709,3442
1562,310
2755,3707
3673,316
4393,4681
3184,2597
4841,2531
1275,2195
1497,1155
3278,2804
554,1268
1955,3509
734,3095
935,1001
272,3390
908,1225
3762,117
4561,1965
2773,4026
1813,4979
911,4311
2450,777
4087,3346
608,3285
2895,182
4374,3017
1596,4476
4195,4342
3408,814
603,38
2769,4207
2346,2089
255,417
4418,3667
2506,2513
1646,4998
1858,835
1961,1570
3776,1898
2686,666
2102,2695
4565,1439
1575,2479
4418,2091
1585,593
3275,3353
1696,636
1936,1828
2215,1169
3640,4803
1758,4710
2317,719
906,935
2724,1004
571,279
862,4368
4190,2064
570,2423
1991,464
897,2711
2249,4054
1358,1490
1956,35
2716,463
3178,745
2236,181
4762,499
4236,1265
4163,203
1507,1237
3549,434
573,4344
425,315
3045,912
3348,3477
3345,4555
3275,250
1414,3104
4339,1204
3939,3298
1795,4235
2400,3268
1535,2602
4599,384
1214,1851
2656,987
1071,3893
466,3345
2387,2327
1040,3011
2983,4854
4119,223
2393,1241
1284,66
464,3100
4988,2062
1365,4118
4428,4892
3253,3103
1050,217
4367,4395
3360,4585
4748,4968
1687,4541
884,3993
2527,64
3626,3558
3609,239
1537,1909
4071,4561
4362,1440
3815,1881
431,1496
4072,1258
394,3624
3597,2926
124,67
203,2424
3181,1608
2029,3315
2196,3033
1045,4311
325,308
3569,55
2535,1574
3657,3022
936,3443
4018,3570
4434,3050
2847,754
518,3503
2446,4910
3785,4127
701,2491
158,1357
491,564
3396,3411
3486,4815
2533,329
1903,3305
747,793
3842,522
1238,1584
4216,41
1802,195
2057,909
3830,3096
1326,2763
3760,1615
3645,3399
839,3895
4227,1686
3862,776
1547,3196
4301,2944
3812,1816
2867,1504
1026,153
85,3718
2767,655
3218,649
455,275
1223,3248
50,3427
4450,2036
1915,1536
694,379
1806,1532
794,3980
4322,3759
835,2227
2313,3836
3296,4872
4376,1767
1759,2341
4129,1995
3117,4752
1878,477
1499,1304
237,2157
2710,1640
1162,3406
4358,985
2412,99
472,4689
2183,2238
607,1828
4907,715
232,958
3243,4704
2949,3360
974,3067
22,4344
3039,4995
985,3539
2095,601
3982,4216
1072,3396
2929,1062
1632,4620
2783,3337
4808,311
2041,3619
190,1658
4463,3505
3659,3012
1515,4976
115,2319
1988,1790
599,2904
1001,3620
1372,2115
3742,4478
2241,3698
2746,4357
867,491
3644,1425
4872,4145
1385,3013
2695,3390
4809,4682
3014,4624
1870,2311
819,2904
1925,4544
294,13
1373,1193
4040,1046
1020,1419
3661,3595
4894,627
2111,2098
3181,2966
2612,2817
3837,3667
523,1928
3453,3586
2862,3644
2151,2651
3945,767
4461,1086
1780,299
356,4502
4631,4335
3079,93
3856,4900
1577,3429
423,1980
3908,3311
2189,282
2475,2069
137,4716
2369,4249
1933,2631
2936,4991
55,1558
2563,671
4872,1026
18,259
1164,1899
2552,4297
4978,725
55,1428
1525,4290
4067,1814
4570,4972
628,3652
4131,1273
2050,794
1974,2051
469,1828
2675,4774
2048,4699
776,1437
1092,1588
1484,3390
3727,2589
1169,3538
1320,3990
4372,93
491,219
2333,965
850,1868
4906,3190
4243,327
3909,3951
1412,2640
684,3834
1935,4049
2178,4349
2479,1057
4119,3338
110,1314
854,4151
1417,3708
4303,608
2792,3644
1852,1047
741,4513
2483,1159
2274,3498
3255,3140
4626,348
1527,2273
1823,2008
1184,3300
2643,1524
2892,4067
1277,3729
601,2585
2629,4913
1555,4745
2494,694
2691,3112
3513,4533
1750,4894
4503,2758
4352,2267
2826,4829
3115,1899
1202,1051
601,1952
4486,2061
4367,4407
806,2938
2701,4387
4042,259
1284,4516
1739,71
4327,454
44,704
1414,3781
2781,1195
960,1057
3851,1915
2189,2607
3038,713
3064,3317
3963,1424
1633,1094
1793,3453
2588,483
2839,4038
1523,4638
3923,3094
3346,141
4676,244
3624,840
3362,552
533,4253
2465,4961
1048,3930
3865,1895
1778,554
4737,2125
1649,1020
3680,1163
3355,1791
960,2699
597,4923
4437,307
2190,1753
1072,1984
3203,577
3722,936
2490,2157
3138,4644
1673,4866
4957,145
2661,3183
2137,2983
3052,1137
3721,3528
3385,883
4218,400
1825,4398
2436,3583
660,2353
2527,4232
4310,2949
98,2454
4580,4522
246,3526
2181,2180
4232,4480
3267,3058
4814,2668
133,681
2958,1312
3381,1501
97,4255
3071,2330
624,1375
1997,269
143,3390
334,4610
2001,2452
1221,513
1615,4622
3995,2157
2417,2314
4198,660
3738,391
4045,2113
2478,2009
3301,909
2834,2621
677,1439
4198,3151
194,2013
868,3679
3129,4363
3242,3754
2473,24
283,114
2753,1169
1229,1119
1230,824
466,2042
1704,3180
1574,4375
550,1767
3875,3446
4672,39
774,4940
3973,206
809,2549
4417,3446
4775,1676
2913,4446
3157,2241
565,3169
1913,3612
4850,2426
800,4280
1441,4087
1256,2158
4282,1694
3157,302
4280,811
1931,187
1735,1323
774,750
4811,1565
59,4888
704,2481
2378,37
2085,4401
2782,4039
767,3604
1799,2040
200,4470
2484,414
1109,2514
4662,4529
3376,3701
4839,98
3903,1299
473,2755
3955,2669
2228,4105
970,4615
2551,4915
953,748
443,3529
2247,501
4118,1987
349,3490
2590,3366
3450,444
4858,2477
2877,856
4785,894
3672,3518
1634,4737
4737,2953
4251,2585
79,2261
3384,4080
684,3798
2424,945
3845,4010
2874,153
4276,4076
310,3855
2881,3876
2381,3048
1222,2593
1813,3246
1201,4149
